id	systematic_name	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	common_name
13	YAL015C	-0.19039722	-0.28145814	-0.14810108	-0.2874841	-0.0301557	0.063963324	0.61020195	0.20382364	0.08678331	-0.03998617	-0.12911475	-1.15835	0.5671264	-0.0720626	-0.43500125	0.41296268	-0.35531586	-0.09180029	-0.10654366	0.23170477	0.5178254	-0.87267596	0.012473897	0.4037615	-0.08454333	0.64977336	0.2887654	-0.2547593	-0.26611882	0.44470868	-0.31043568	0.13599809	-0.49025333	-0.48183945	0.2670129	0.20993787	-0.103655554	0.1992652	-0.36944875	0.2900155	0.29633272	0.19787602	-0.2278275	-0.19874187	-0.62055695	-0.70550305	-0.25931248	-0.40650997	-0.1903707	0.05599004	-0.12846382	0.29740366	0.23597427	0.36113396	-0.15417798	-0.59637755	-0.23920397	0.028535198	0.48229554	-0.17256191	-0.1383424	0.3197161	-0.33283296	0.13185458	-0.5938784	-0.5771646	-0.81098974	-0.30992696	-0.13030775	0.57658345	-0.07715023	0.7135307	-0.35493746	-0.17914933	-0.45148927	-0.09226984	-0.08752671	0.27352557	0.46355537	-0.24679644	0.031336173	-0.64094424	-0.28206176	0.111627	0.6524101	0.21390952	0.10939047	-0.39306286	-0.29769292	0.48866478	-0.019458571	-0.2552172	0.38621038	0.08677643	0.06294728	-0.32775012	0.45173138	0.35568115	-0.23585577	-0.63948363	-0.49176857	-0.5935913	0.69986016	0.119381286	-0.34814382	-0.87162304	-0.56526023	0.35025817	-0.08610788	-0.45889142	0.12193718	0.08084907	0.44093266	0.56925964	0.37064353	-0.5130206	-0.5275332	-0.021200905	0.012891438	-0.34127283	0.36872607	0.2493048	0.108120866	0.21924801	0.15340495	-0.02120195	-0.008634276	0.20719767	NTG1
14	YAL016W	0.5668191	-0.018447177	-0.17095335	-0.11538654	0.1970613	-0.5394257	0.97902924	-0.1310549	-0.6008713	0.5162614	0.5271501	-0.41862404	0.6993471	-0.55248666	0.18780605	0.07778885	0.23993798	-0.196956	-0.18058611	0.29841968	0.20323157	-0.52796054	-0.16180332	-0.07886494	-0.38934097	0.20400365	-0.46507666	0.16282552	-0.26365036	0.54329145	0.44394895	0.33521792	0.119228914	-1.0543479	0.011572095	-0.22749227	-0.52685195	-0.31193653	-0.7224013	-0.008206298	-0.3289531	0.32071075	0.20152107	-0.0015346635	0.04567824	-0.17898959	0.058022153	0.5607241	0.3868964	-0.30729806	-0.58076894	0.36751214	-0.10016084	0.5865429	-0.35582045	-0.6176792	-0.13493414	-0.26329085	0.9019666	-0.4785042	-0.3643427	0.10168271	-0.538174	-0.44239464	-0.983082	-0.2789056	-0.4280267	0.38397494	-0.19112366	0.7467167	0.43025208	0.9185409	0.19087934	-0.113667615	0.26800746	-0.27308312	-0.34603003	-0.022060424	0.4573397	-0.19906597	0.42187855	-0.54404044	0.19962719	0.17123541	0.1935832	0.2906191	0.9381253	-0.97116715	0.2769786	-0.010521727	0.022121077	0.24961163	0.39665416	-0.7436492	-0.42346588	-0.33024007	0.62386984	0.019363878	-0.26030695	-1.0002553	-0.44093925	-0.40842995	0.5006636	-0.2353834	0.0784581	0.01928996	-0.45260698	0.41237137	-0.13960332	-0.74561834	-0.55544525	0.18163465	-0.12145619	1.031178	0.20389934	-0.4126167	-0.58667135	0.6316081	-0.4063647	0.19035251	0.09662081	0.20658629	0.77668744	-0.3572594	0.43805853	-0.21977746	-0.056528986	0.52132326	TPD3
15	YAL017W	0.28284183	-0.18170579	0.36305502	0.5216005	0.070976235	-0.72633636	0.35047814	-0.13371798	-0.09120478	-0.05132128	0.074061126	-0.32064724	0.38909322	0.046731707	-0.71119446	0.21557617	0.10918269	-0.2694029	-0.3666946	0.27489328	0.18783705	-0.2712555	-0.107548386	0.11048156	-0.3267394	0.7946954	-0.07840517	-0.18555251	-0.2652108	0.48293692	0.22671415	0.16710906	-0.42702982	0.057635866	0.109192334	-0.45139164	0.28170025	-0.13737722	0.04977533	0.39191106	0.06180207	0.52997804	-0.024827117	-0.203794	0.15391701	-0.5893361	0.45755127	-0.29984605	-0.2233397	0.084863655	0.1973823	0.26733536	-0.13095318	-0.10616136	-0.23632573	-0.5457856	0.0072556473	0.1477206	0.053247835	-0.26948097	0.20617667	-0.26192623	-0.10307822	-0.08438613	-0.77441484	-0.44272035	-0.56657064	-0.093197875	0.041710638	0.07666382	0.23897351	0.8157877	0.23749125	-0.4061746	0.05248079	-0.07869354	0.022369916	0.6612359	0.20945564	-0.17883402	0.48361576	-0.56040865	-0.11202742	0.0137497	0.67899746	0.17332926	0.38316718	-0.3267195	-0.25067487	-0.043615784	0.27682593	0.12948877	0.0707417	0.33373487	0.12647963	-0.26071435	0.45493203	0.28219327	0.029044203	-0.06582217	-0.38498023	0.017793613	0.87961125	0.13106015	0.3809404	-0.12209449	-0.5591505	0.25745776	-0.32508573	-0.5777197	0.25507352	0.174586	0.209223	0.33912212	0.36675906	-0.42208695	-0.46643835	0.22753759	0.24915147	-0.3465249	0.3665107	-0.5863378	0.15944432	0.24940923	0.38152945	0.12827416	0.21185316	0.26305917	PSK1
16	YAL018C	-0.0080925785	-0.4008943	-0.28336295	0.28359842	0.2765205	-0.3828865	0.58267844	-0.019960986	0.07679762	0.7789451	-0.28854263	-0.7493349	0.5075856	0.46485877	-0.37998325	0.5605118	-0.09778304	-0.52732843	-0.7837574	0.11602934	0.16171534	-0.0086810095	0.21675587	0.7669449	-0.4135575	0.5641202	-0.43771276	-0.3820056	0.008044027	0.80049634	0.07925183	0.069751285	0.18262784	0.10312356	0.11540435	-0.2195564	0.5009468	0.61292	0.14823413	0.2679798	-0.34060693	-0.29510862	0.09933985	0.2852167	0.16148469	-0.42145097	-0.18467237	0.38423985	0.121552676	0.49191418	0.50043726	-0.27460614	0.020074556	-0.5522434	0.51761097	-0.45049134	-0.77606034	0.01670709	0.0948521	-0.96371186	0.11928378	-0.118777975	-0.55823106	-0.28908435	-0.9151694	-0.55292076	-0.2494266	-0.5971082	-0.062215224	-0.25656945	0.270378	0.22730318	-0.1335954	0.26928622	0.3378409	0.023172246	-0.45217487	0.111717194	0.7942384	-0.046022758	0.071198106	-0.28992105	-0.22213763	0.008772853	0.1732784	0.5729734	-0.12157675	-0.59543574	-0.15941982	0.21384108	-0.04389148	0.18470427	0.70523953	0.19178297	-0.17645255	-0.29910666	0.6247466	0.45863506	0.3649444	-0.39185566	-0.13744467	-0.5999673	0.96300733	0.6745663	0.042556707	-0.8176867	0.044921122	-0.3723124	0.77509975	-0.6526019	0.5948448	-0.22115058	-0.85302985	0.024520151	0.4491632	0.07925171	-0.8689031	0.11681845	-0.13742329	-0.46176243	0.10845186	-0.18613212	0.2717509	-0.08621241	0.38018495	-0.49327606	0.6045687	0.41104072	LDS1
17	YAL019W	0.17296943	-0.8253491	0.12544546	0.08315785	0.35918316	-0.67816937	0.52805305	0.18255845	0.6662346	0.21609777	-0.21128973	-0.9016984	-0.099742614	0.04429547	-0.12770827	0.91431856	0.091087215	-0.6952522	-0.73902625	0.14201158	0.33940926	-0.53198254	-0.4568275	0.7969573	-0.119495295	0.5949303	0.26775634	0.25749677	-0.7188146	0.16071828	0.3595308	-0.26198915	0.47489125	0.22376662	0.23092294	-0.123821534	0.6841511	0.11169043	-0.5519223	0.42159593	-0.15369527	0.21166635	-0.59456366	0.26967984	-0.066125445	-0.74621964	0.08138294	0.15700161	0.2223479	0.034331013	0.090364315	-0.09859815	0.20509756	-0.21458282	0.4134088	-0.61000514	0.24884887	-0.047164332	-0.28486204	-0.25233424	-0.09051756	0.3105869	0.3673995	-0.39965343	-0.27954924	-0.7635665	-0.5643378	0.29873022	-0.024000745	-0.11151605	-0.005837717	0.7857071	0.20437387	-0.4195853	0.015618431	0.121092655	-0.7220413	0.42857984	0.51483953	0.047094464	0.34690598	-0.31542975	-0.041847803	0.3976748	0.7601778	0.6928603	-0.2263551	-0.39220116	-0.11421853	0.16084792	-0.08808212	-0.04538571	0.27677402	0.18710946	0.4589394	-0.36429468	0.05432477	0.13156316	-0.3230082	-0.58454514	-0.31090635	-0.07170922	1.0720886	0.31163573	0.06568268	-0.6676245	-0.1738406	0.36121768	0.163675	-0.47497383	0.3793146	0.19731896	0.73324287	0.38038054	-0.01476447	0.23076801	-0.3743195	0.48909587	0.3493244	-0.67232275	0.52991253	-0.23842333	-0.040197507	0.48722908	-0.16492455	0.36991516	0.22579795	0.37384522	FUN30
18	YAL020C	-0.095652185	-0.2346706	-0.5785837	-0.6353965	-0.5578227	-0.7007252	0.20178561	-0.19559743	0.015531443	0.53338814	0.92189085	-1.6597676	0.16631778	-0.53513134	-0.8189079	0.6351956	-0.60336363	-1.123009	-0.014017009	0.21770279	1.0981586	-0.7289904	-0.28624952	0.5538505	-0.76905215	0.53278786	-0.30003276	-0.4433815	-0.5503927	0.21208204	0.4018241	1.0459038	0.6630271	-0.01776452	-0.32560962	-0.3041373	-0.15407619	1.232505	-0.6138082	0.14323643	-0.69480807	-0.06944648	0.17167594	-0.049137592	-1.1730402	0.313218	-0.03788596	0.55101526	-0.5383074	-0.40402102	-0.9768837	0.2706036	0.5508824	0.80384475	-0.22726366	0.22269352	-0.29560038	-0.08433868	0.7865005	-0.6667897	0.40998533	0.5720322	-0.40213206	0.81337297	0.365369	-0.24238583	-0.61330754	0.9829441	0.76290417	1.4035977	0.6660185	0.9751936	0.9532379	-0.027374102	0.013797377	-0.5042186	0.096705735	-0.39882466	-0.17829292	-0.40066004	0.7087803	-0.54548657	-0.057608224	0.36563563	-0.2586663	0.25638318	-0.63092977	-0.6197	-0.2019344	0.6420676	-0.091048226	-0.5259022	-0.11500578	0.23061745	-0.44152457	-0.43848136	-0.3443038	0.71733403	-0.14750227	-0.646682	-0.83979213	0.020376539	0.8651279	0.38474637	-0.054512378	-0.17594095	-0.29484418	0.2665926	-0.70408964	-0.3248492	1.4803163	-0.06785596	0.86526406	0.22054426	-0.2873502	0.34369874	-0.32062614	-0.25435787	0.21328713	0.2221842	0.2683277	-0.03802914	0.3038271	0.14801906	0.36348626	0.20690638	0.043905225	-0.31576937	ATS1
19	YAL021C	1.0596633	0.33164534	0.35160553	-2.0525649	-0.27937764	-0.16489135	3.0434937	-0.6093205	-1.0613115	1.3113742	-0.25141156	-1.781472	2.3658051	-0.9632684	-1.4340247	-0.80382764	1.3374903	0.44112775	-0.81053674	-2.591031	-0.3778106	-1.1735815	-1.1318765	-0.042089798	-1.0892111	-0.3071853	-0.43683586	-0.22908476	-0.48911142	0.06795452	1.6797864	-0.25676826	1.0469751	-1.9457375	-1.0290235	-0.4070344	-1.8182987	-0.17200653	-2.471999	-0.28389353	0.17384498	-0.73447776	0.687587	-0.24421018	-0.8171386	-0.2632032	-0.34236857	0.10157646	0.4838676	-2.4292343	-2.0949848	1.5699815	-0.55166256	1.1201713	0.30313915	-2.33316	0.745748	0.20011412	0.86143595	-0.44872546	-0.33013907	-0.47126737	-1.7932878	0.2379619	-1.0120007	-1.3934848	-1.0164953	0.7357294	-1.1680819	2.8831797	-1.2296859	2.579948	-0.6228017	-0.61903495	0.089950904	-1.1126233	-0.67662543	-0.0072068106	2.8182647	-1.0811119	1.9861057	-1.5520146	0.44011348	-0.9684576	0.3878001	1.6056342	0.97909	-0.46859977	-0.76816905	0.5570173	0.18867333	-0.04038891	-0.9876616	-1.8638592	0.12497836	-0.18637484	1.376663	-0.63092405	-1.6423844	-1.6432499	0.0857522	-1.210628	1.0880575	-0.5742393	0.666072	0.37415016	-1.5217538	1.4795778	1.3243831	-1.4971662	1.7574769	0.93110186	1.2014781	1.6072967	2.6629384	0.28557223	-0.6370975	1.517634	-0.845904	0.19266234	0.5541929	1.1568041	1.1922503	0.33869046	0.078171015	0.45840174	0.23715429	2.0219648	CCR4
20	YAL022C	0.6882259	-0.533811	-0.264285	-0.09262407	-0.15756312	-0.35882947	-0.20656122	0.10256112	0.23488314	0.120285094	-0.26034334	-0.4443852	-0.16859825	0.12669918	-0.12828486	-0.06296825	-0.23030886	-0.5137189	0.332256	-0.051048093	0.39559534	-0.036488116	-0.16696373	0.53117514	-0.5798597	0.8315477	0.10808626	-0.25179186	0.21145153	0.24105476	-0.07420526	0.12645434	0.11687159	0.18146648	-0.21434464	-0.17297006	0.016359758	0.59391135	-0.16225107	0.385473	-0.05759488	0.08771334	0.07661792	-0.4329571	-0.28130823	-0.61949754	-0.17236902	-0.16944739	-0.61880946	-0.022509154	-0.30771294	-0.1557988	0.1453928	0.1730963	0.57271373	-0.32285666	-0.08986474	0.283173	-0.039746597	-0.101636276	-0.07621309	-0.24343874	0.031937934	0.37060127	-0.94823295	0.17595753	-0.5042311	-0.39871466	0.121197335	0.4717965	0.48558825	-0.04330311	0.10803065	0.18531035	-0.028346406	-0.015568413	-0.17292053	0.14835218	0.4166587	-0.22015092	0.11974943	0.36089212	-0.5225355	-0.31823987	0.1623449	0.06277878	0.43325323	-0.7912213	0.06305535	0.39114228	0.4581354	-0.17359619	0.278712	0.09462508	-0.23173678	0.057679426	-0.05762477	0.39845386	0.35797724	-0.39620197	-0.008184484	-0.46334568	0.079658315	0.38826284	-0.050985057	0.16972323	-0.37443608	0.11336821	0.06955191	0.062101595	0.44861957	-0.21530901	0.06787398	0.5705139	0.38146624	0.13541378	0.036483753	-0.0027297128	0.20302226	-0.37076175	0.3677618	0.08946989	-0.20189808	0.0972469	0.035298385	-0.30757	0.18547748	0.099241965	FUN26
21	YAL023C	1.3067367	0.4624229	0.18736546	-0.21999459	-0.44104928	-0.7499954	1.2419479	-0.43275177	0.5771862	0.62625825	0.7091791	-1.4923782	0.70241064	-1.4589332	-0.16418572	0.8266321	-0.15489264	-1.2499174	-0.72007203	0.008893915	0.25562283	-0.78398466	0.08655827	-0.4732754	-0.32642	0.8883388	-0.043241065	-0.6860063	-0.74404705	0.8250233	0.6700464	1.0153335	0.9034171	-1.8426946	0.48310688	-0.93578553	-0.5116925	0.67957187	-0.45728838	1.2023724	-0.47851485	0.915948	0.45028347	-0.8471575	-0.9854844	-0.39922032	-0.927633	1.0528123	0.15679811	-1.1059531	-1.4389794	0.02191753	-0.2514289	1.8968133	-0.37243986	-1.5624762	-0.7926887	0.85888493	0.8813791	-1.0162209	0.8169155	0.44677073	-1.6068333	0.5701788	-0.8905744	-0.7407341	-0.8626635	-0.64623594	0.39756396	1.0315273	0.2779328	0.6317437	1.1337048	-0.45416677	-0.08787073	0.10962931	0.50577384	-0.2332495	0.6529741	-1.1458502	-0.11147924	-0.00947949	0.19526297	0.5558049	0.61164856	1.3693182	1.0734733	0.18164705	-0.24274318	0.9884264	0.3139016	-0.4538791	1.0684487	-0.3362963	-0.83123094	-0.40139627	0.9075378	-0.13984226	-0.7069759	-0.443473	-0.37942216	-1.5488449	-0.11112882	0.028490486	0.31288794	0.4184991	-0.7097787	-0.3231781	-0.1700662	-0.26904824	0.10046214	-0.34887365	-0.19215615	1.0184114	1.0805868	-0.15618701	-0.36915436	0.5874093	-0.30229485	-0.8669664	0.70175016	0.22128154	0.8840706	-1.6901898	0.35105565	0.5612832	0.80696714	1.5962263	PMT2
22	YAL024C	-0.20703006	0.16990456	-0.014923405	-1.0957239	-0.32344675	0.24689329	0.8989925	-0.699515	0.34799442	-0.6176355	0.32686555	-1.1597252	0.9329112	0.6960497	0.4173192	0.10989362	0.23155908	-0.04456633	-1.333609	-0.05304947	0.8362518	-1.1315413	-2.1097956	0.45767626	-0.11089044	0.14947337	-0.0023588876	0.53843087	-0.9013811	1.0859554	1.2292025	0.66592133	-0.5835277	-1.581086	-0.8433337	-1.10628	-0.7712073	0.21712562	-0.22231734	1.0487936	-0.3690334	0.24733411	0.85452414	-0.41983807	-0.4438499	-0.39309388	-0.22732271	1.3220356	0.34453002	0.5458973	0.42311046	-0.06885164	-0.8737136	0.15870388	0.27719298	-0.497654	0.35688984	0.47945884	0.6501488	-1.5565473	-0.40713465	0.9049781	-0.5927112	-0.7084561	-0.08084747	-1.0080218	-0.81570363	-0.021259826	-0.35561725	0.8230205	0.1272574	0.29645976	-0.3335043	0.09390379	-0.6110625	0.44046354	-2.2946188	0.3086495	1.5114933	-0.8319834	0.4885551	-1.2971026	0.693773	-0.3338784	1.9683586	0.6483756	1.6470808	-0.02033789	-0.0012140777	-0.7763668	-0.5034465	-0.45139983	1.1052175	-0.4555463	0.63571286	-0.28329986	0.8028333	0.54200894	-0.7846731	-1.6179618	-0.07641246	-0.5538657	0.7379269	0.21625625	-0.054076336	-1.1519419	-0.8101837	-0.081833065	0.43498313	-1.7719191	-0.04902281	0.386647	0.3289764	0.8658566	0.7468434	-0.5697432	-0.5168187	1.2179277	0.009590517	-0.937029	0.31824368	-0.11557676	2.3492393	-0.18736564	-0.63855106	0.27830464	-0.04073764	0.69363946	LTE1
24	YAL026C	1.7002856	0.019704564	-0.45881656	0.3534192	-0.18136543	0.10466696	1.5498197	-1.233083	0.9272739	0.9890636	-0.580317	-2.5827441	0.47383532	-0.3436332	0.65501225	1.5682031	0.13444427	-0.17684034	-0.0017612195	-0.5424562	-0.20102318	-1.5604113	-0.2545756	-1.2976832	-1.2502171	-0.012705433	-0.07352015	-0.25536105	0.2805744	1.2515612	-0.34005293	0.86241126	0.51316553	-1.3192285	0.00769723	-0.39164498	-1.3304234	-0.18094127	-1.3062541	1.7628478	0.8539899	1.1862022	-0.38196564	-0.7848499	-0.08146518	-1.3561494	0.32571277	1.5580289	0.8063181	-0.70136917	-0.33325344	1.0677099	-0.4033026	0.034621228	-1.5995754	-2.6594212	-0.22736163	0.57870597	0.62718046	0.027402995	-0.11196946	-1.4942253	-0.89370435	0.14663607	-1.5605073	-0.4717288	-1.7859846	-0.8574751	-0.052059997	-0.026783071	0.3323616	0.4764298	0.93432546	0.06911401	-1.5897013	0.29640794	-0.8581902	1.1241913	2.4237332	-0.18204747	-0.27789068	-0.2550187	-0.71643376	0.12202327	1.0457351	0.54562694	1.557386	0.5237797	0.2249713	0.7109058	1.0546182	0.07153554	0.6753366	-2.0176842	-0.28611416	-0.101891845	0.9072	-1.8225123	-1.5074929	-1.2737346	-0.06962157	-0.091966	-0.7483114	1.1019635	0.036208156	-0.27011803	-0.43031743	0.22072317	0.2864599	-0.19673038	0.1246793	-0.77620745	0.72810316	0.36216787	1.446564	1.0242344	-1.7021825	1.6918801	0.96664816	-0.95289737	1.1800914	0.89034873	0.8218923	-0.11517735	1.958811	0.17486924	0.9992218	1.1641948	DRS2
25	YAL027W	0.07822333	-0.66797566	0.093814984	0.16706578	0.28194207	0.2798107	0.4132899	0.4660254	0.13067208	0.5922195	0.21932355	-0.9123257	0.57631	0.66285396	-0.35279483	0.7412597	-0.07372666	-0.48163182	-0.10485342	0.12904458	0.49945992	0.12524244	-0.51611036	0.36694175	-0.14911747	0.21801102	0.19200216	0.4665234	-0.15486959	0.52374184	-0.018326398	0.9352596	-0.5078127	0.15639244	-0.037079215	-0.18984681	0.305873	0.15660916	-0.14008354	-0.17101865	-0.089194536	0.06545679	-0.49230546	-0.43933535	-0.008210565	-0.6440836	0.41774598	-0.71896124	-0.04601555	0.24188885	-0.37191585	0.12575847	0.21618406	0.23199782	0.10135365	-0.08776849	-0.087142035	0.1336796	0.04023568	-0.15465583	-0.035759684	0.13522811	-0.020752119	-0.12683749	-0.7689489	-0.15341133	-0.0838957	0.30509225	0.3086731	0.2683658	-0.20409116	0.8522948	-0.53035724	0.14115901	-0.013061361	0.38380626	0.08784711	0.4404681	0.91562456	-0.11364668	0.5181387	-0.1086942	-0.38989544	0.36489812	-0.055322357	-0.13589199	0.09846987	-0.79998636	-0.055232756	0.13703905	0.16018271	0.40552586	0.17863852	0.35870978	0.5468011	0.26165864	0.4855114	0.47290462	-0.42059153	-0.21680653	-0.65152836	-0.65542465	0.6112884	0.17126368	-0.35785893	-0.24621376	-0.31058723	0.49314758	-0.18742922	-0.26504204	0.9229571	-0.17177807	0.5104906	0.385132	-0.1331914	-0.5960546	-0.37872726	0.2551567	0.6091471	-0.06289027	0.24982926	-0.52928865	0.3242623	0.64792097	0.046037532	-0.099825375	0.58675027	0.26593208	SAW1
26	YAL028W	0.44168743	-0.6015303	-0.055432163	0.3697603	-0.13404915	-0.101617314	-0.019535352	0.0644958	0.43327215	0.116997324	0.032651138	-0.8913949	0.21875449	-0.017036818	-0.07725444	0.068443395	-0.071735784	-0.36065316	0.20601329	0.0006866016	0.44854826	-0.31499192	0.08728728	0.40993297	-0.24521978	0.9428057	0.3165029	0.012070424	-0.091045484	0.32656425	0.020433724	0.39303914	-0.08585354	-0.4657615	0.068945356	-0.567697	0.123766355	0.08902139	-0.32313472	0.4715366	0.11117604	0.63969475	0.013241489	-0.18199436	-0.44122052	-0.35243383	-0.1974249	0.4361621	-0.2402318	-0.06756856	-0.23574376	-0.17862508	0.572295	0.21802986	-0.18196091	-0.26552948	-0.64097244	0.17417894	0.23747474	-0.36200398	0.08276377	-0.15707925	-0.6460906	0.39262152	-0.8962636	0.012578023	-0.7660187	-0.75585485	0.18943861	0.56717366	0.775844	0.15602547	-0.41203246	0.025510866	-0.008202747	0.3119799	0.26407045	0.423247	0.26955733	-0.73391974	0.2823504	-0.09225805	-0.37904042	-0.27825293	0.71260804	0.29343545	0.5280671	-0.5638996	-0.11384532	0.71322256	0.11802564	0.22170562	0.6806622	0.062596746	-0.11937267	0.07057323	0.17300312	0.46460587	-0.12952544	-0.5122815	-0.3177871	-0.6698833	0.3252899	0.07828065	0.29509392	0.115601175	-0.39058998	0.359023	-0.27648118	-0.017868599	-0.053448375	-0.27027485	-0.009794666	0.59005183	0.45140427	-0.27277514	-0.58432996	0.17122845	0.3979623	-0.36783555	0.61096823	-0.40635562	0.023168692	-0.5127989	-0.3567517	-0.14346486	0.10865303	0.51184213	FRT2
27	YAL029C	0.31444916	0.0799699	-0.31897822	0.22521938	-0.07679796	-0.16822089	0.38873735	-0.22833605	0.12959856	-0.07007388	-0.035786163	-0.53056616	0.59018624	-0.22334337	0.16764356	0.16855976	-0.0060374965	-0.019038659	0.24496755	0.22173797	0.6375971	-0.32410276	-0.21564843	-0.19480231	-0.42149854	0.7201463	0.17820597	-0.8463784	-0.18838362	0.61714685	-0.18815559	0.08522418	0.024378473	-0.26924577	-0.29998392	-0.563551	0.4934271	-0.100302495	-0.2984025	0.40568954	-0.5360848	-0.012575093	0.42160043	0.13430896	-0.620858	-0.38936266	-0.051623538	0.06740686	-0.29708412	0.043820176	-0.03700477	0.18563113	0.1307404	-0.5220348	0.03221829	-0.7864559	-0.841835	0.18907858	0.13915606	-0.47445044	0.014905742	-0.20351219	-0.22410624	0.05472816	-0.92567956	-0.23681158	-0.22592318	-0.5540921	0.32566798	0.49611312	0.74092364	0.20291446	0.15678707	0.4976646	-0.3442721	-0.46768698	-0.026423277	0.3182988	0.86071336	-0.7116304	-0.41653562	-0.20989642	0.28749147	0.33716613	0.20378458	0.24353671	0.73795146	-0.9117543	-0.3098555	0.30887222	0.32773125	0.44006678	0.11618753	-0.04983741	-0.030916167	0.21606742	0.054803517	0.77070355	0.45652118	-0.04067357	-0.48317146	-0.18463396	1.129008	0.18533026	0.43215314	-0.2225243	0.2807935	0.4412327	0.330796	0.21896248	0.034864534	0.21437147	0.03862314	0.06406381	0.5501554	-0.064456634	-0.27545336	0.49022433	0.5101784	-0.087087736	0.30247545	-1.019683	-0.01353166	0.55156463	0.45766327	-0.08056193	0.22854967	0.002919975	MYO4
28	YAL030W	0.33395803	0.104708925	0.07145394	0.12967211	-0.17282094	0.5239583	0.033166073	-0.31170994	0.26053256	0.2804185	-0.2710332	-0.5926536	0.43141425	0.03761897	0.33912647	0.26067778	-0.054951835	0.030977229	-0.21673565	-0.11670032	0.04522683	-0.4237541	0.30831006	-0.66012526	-0.24661094	0.39741907	-0.10647944	0.044568837	0.012515225	0.7292983	-0.2531965	0.03730858	0.14635937	-0.3194969	0.21448001	-0.70732254	-0.099827565	-0.065481834	-0.3660978	0.27700937	-0.09420474	0.25299942	0.15338166	0.0038441946	-0.22764233	-0.40264562	-0.22623833	0.7747132	0.1467406	0.218481	-0.44865686	0.41150773	-0.17302261	0.09601081	-0.54768914	-0.8044012	-0.5783854	0.30683032	0.45982122	-0.35826743	-0.12889932	-0.019231701	-0.8112761	0.4116822	-1.0024681	-0.13478263	-0.18035063	-0.28605995	0.1363043	0.12680529	0.22064042	-0.2788155	-0.38706395	0.3966226	-0.34517318	-0.018071072	-0.027114077	0.17481866	0.27959517	-0.80082446	-0.30065894	0.3106816	0.024889266	-0.21438225	-0.0048892014	0.25717282	0.47468302	-0.79812574	0.41280726	0.04908503	0.66202104	0.20592418	0.62744504	-0.13778497	-0.2120468	-0.0070060766	0.44416898	0.18918481	0.68142796	-0.14391784	-0.25586358	-0.016548421	-0.37718183	0.2960331	0.03338893	-0.1741545	0.21121958	-0.14731203	0.03454165	-0.5553114	-0.38814676	-0.64777833	-0.14641836	0.4487695	0.11302836	-0.06928837	-0.5497422	0.92693967	0.18094091	-0.06907261	-0.21207382	-0.48420033	0.30063692	0.10571041	0.11268312	-0.33374074	0.29038152	0.2373542	SNC1
29	YAL031C	-0.013559828	-0.703664	0.065342695	0.100054964	-0.28908604	0.3383237	0.16124174	-0.11070072	0.08214066	0.6410481	-0.31475767	-0.6137896	0.119838044	0.41344297	-0.3620957	0.3111441	0.36294997	0.028683666	-0.65319437	0.015318528	0.46157137	-0.31032565	0.13147898	0.3917126	-0.20844688	0.056205135	-0.040680896	-0.15073986	0.2099464	0.14933006	0.020212738	0.39289898	0.2969838	0.2724892	0.060624223	-0.24505347	-0.13586654	0.16472955	-0.09437553	-0.03572806	-0.4449984	0.15960425	-0.2910229	-0.057031956	-0.107448384	0.0076946346	0.3471309	-0.14671874	0.09200163	0.38282442	-0.051485498	-0.08224203	-0.13031884	-0.0026593434	0.077780254	0.26237252	-0.063361645	0.41538572	-0.22498675	-0.49087217	-0.54563135	0.28036743	-0.058354083	0.09703503	-0.6300627	-0.09436145	-0.2885839	0.114621274	-0.378284	0.26065657	-0.06486544	0.17263153	-0.2216003	0.35016274	0.25394407	0.33575895	-0.6206818	-0.34046215	0.797823	-0.4912275	0.12255653	-0.32727754	0.46376213	-0.27104303	0.13955884	0.12967399	0.31762707	-0.6921595	0.1924518	0.75784075	0.6358411	-0.4179736	0.33431387	0.21508087	0.1472872	0.32920074	0.23401795	-0.1458494	0.5616423	-0.47287706	0.30405217	-0.097391374	0.4370425	-0.013751247	0.39423877	-0.40576485	0.09021564	-0.26134932	-0.050122347	-0.039575554	0.2522746	-0.25985485	0.27498987	0.4685344	-0.35510293	-0.25592214	-0.38483423	0.49680305	0.11161875	0.20670271	-0.06089045	-0.37616485	0.09841115	0.26085097	-0.42687365	-0.117621966	-0.18376385	0.16588162	GIP4
